,UniqueID,FeatureNam,FeatureSta,Count
2257,20000301064_20600064064_50097930064,Traffic-Lights,Overhead,3
2258,20000301064_29000301064_50099841064,Traffic-Lights,Overhead,2
2259,20000301064_29600064064_80000151064,Gutter,Open,3
2260,20000301064_29600064064_80000151064,Traffic-Lights,Overhead,4
2261,20000301064_30000004064_40001524064,Traffic-Lights,Overhead,1
2262,20000301064_40001516064_50098370064,Gutter,Blocked,4
2263,20000301064_40001516064_50098370064,Gutter,Open,5
2264,20000301064_40001516064_50098370064,Traffic-Lights,Overhead,4
2265,20000301064_40001524064_50099144064,Traffic-Lights,Overhead,2
2266,20000301064_40001539064_50098724064,Traffic-Lights,Overhead,4
2267,20000301064_40001540064_50098748064,Traffic-Lights,Overhead,2
2268,20000301064_40001541064_50098754064,Traffic-Lights,Overhead,3
2269,20000301064_40001545064_50097675064,Gutter,Open,1
2270,20000301064_40001545064_50097675064,Traffic-Lights,Overhead,5
2271,20000301064_40001560064_50097752064,Traffic-Lights,Overhead,2
2272,20000301064_40001599064_50000903064,Traffic-Lights,Overhead,1
2273,20000301064_40001613064_40401613064,Traffic-Lights,Overhead,5
2274,20000301064_40001713064_80000149064,Gutter,Blocked,1
2275,20000301064_40001713064_80000149064,Gutter,Open,2
2276,20000301064_40001713064_80000149064,Traffic-Lights,Overhead,4
2277,20000301064_40001714064_40001717064,Gutter,Open,1
2278,20000301064_40001714064_40001717064,Traffic-Lights,Overhead,2
2279,20000301064_40001717064_50098138064,Traffic-Lights,Overhead,4
2280,20000301064_40001733064_50098458064,Gutter,Open,6
2281,20000301064_40001733064_50098458064,Traffic-Lights,Overhead,2
2282,20000301064_40001735064_50099141064,Gutter,Open,3
2283,20000301064_40401599064_50099416064,Traffic-Lights,Overhead,3
2284,20000301064_40401604064_50098759064,Gutter,Open,2
2285,20000301064_50000915064_50099191064,Gutter,Open,2
2286,20000301064_50000915064_50099191064,Traffic-Lights,Overhead,3
2287,20000301064_50097739064_40001733064,Gutter,Open,1
2288,20000301064_50097739064_40001733064,Traffic-Lights,Overhead,2
2289,20000301064_50097743064_50098144064,Gutter,Open,6
2290,20000301064_50097799064_50098760064,Traffic-Lights,Overhead,4
2291,20000301064_50097930064_50098716064,Gutter,Open,3
2292,20000301064_50097930064_50098716064,Traffic-Lights,Overhead,3
2293,20000301064_50097933064_50098756064,Gutter,Open,2
2294,20000301064_50097933064_50098756064,Traffic-Lights,Overhead,4
2295,20000301064_50097935064_40001599064,Traffic-Lights,Overhead,2
2296,20000301064_50098143064_50098561064,Gutter,Open,5
2297,20000301064_50098144064_50097739064,Gutter,Open,3
2298,20000301064_50098573064_40001560064,Gutter,Open,4
2299,20000301064_50098573064_40001560064,Traffic-Lights,Overhead,4
2300,20000301064_50098716064_40001604064,Gutter,Open,1
2301,20000301064_50098735064_50098573064,Gutter,Open,5
2302,20000301064_50098746064_50098747064,Traffic-Lights,Overhead,1
2303,20000301064_50098747064_30000004064,Traffic-Lights,Overhead,5
2304,20000301064_50098748064_40001545064,Traffic-Lights,Overhead,5
2305,20000301064_50098753064_40001539064,Traffic-Lights,Overhead,2
2306,20000301064_50098756064_50000915064,Gutter,Open,5
2307,20000301064_50098756064_50000915064,Traffic-Lights,Overhead,3
2308,20000301064_50098759064_50097933064,Gutter,Open,5
2309,20000301064_50098759064_50097933064,Traffic-Lights,Overhead,3
2310,20000301064_50098760064_80000155064,Gutter,Open,1
2311,20000301064_50098760064_80000155064,Traffic-Lights,Overhead,5
2312,20000301064_50099141064_50097743064,Gutter,Open,5
2313,20000301064_50099144064_50098735064,Gutter,Open,1
2314,20000301064_50099191064_80000168064,Gutter,Open,1
2315,20000301064_80000149064_80000150064,Gutter,Blocked,2
2316,20000301064_80000151064_50097799064,Gutter,Open,3
2317,20000301064_80000151064_50097799064,Traffic-Lights,Overhead,1
2318,20000301064_80000155064_20000064064,Traffic-Lights,Overhead,4
2319,20000301064_80000168064_80000169064,Gutter,Open,2
2320,20000301064_80000169064_30000043064,Gutter,Open,1
2321,20000301064_Pseudo_40001516064,Traffic-Lights,Overhead,2
2322,20000301064_Pseudo_50099683064,Gutter,Blocked,1
2323,20000301064_Pseudo_50099683064,Gutter,Open,3
2324,20000301098_20000117098_80004711098,Traffic-Lights,Overhead,3
2325,20000301098_20400301098_21000264098,Traffic-Lights,Overhead,3
2326,20000301098_20400301098_40001169098,Gutter,Blocked,1
2327,20000301098_20400301098_40001169098,Gutter,Open,1
2328,20000301098_20400301098_40001169098,Traffic-Lights,Overhead,3
2329,20000301098_20400301098_40001608098,Traffic-Lights,Overhead,2
2330,20000301098_20600264098_80004708098,Traffic-Lights,Overhead,1
2331,20000301098_21600264098_50099709098,Gutter,Open,1
2332,20000301098_21600264098_50099709098,Traffic-Lights,Overhead,1
2333,20000301098_30000058098_40001568098,Gutter,Blocked,1
2334,20000301098_30000058098_40001568098,Gutter,Open,1
2335,20000301098_30000058098_40001568098,Traffic-Lights,Overhead,3
2336,20000301098_30000581098_40001111098,Gutter,Blocked,12
2337,20000301098_30000581098_40001111098,Traffic-Lights,Ground-Mounted,1
2338,20000301098_40001101098_30000581098,Gutter,Blocked,2
2339,20000301098_40001101098_30000581098,Traffic-Lights,Ground-Mounted,2
2340,20000301098_40001103098_50098761098,Gutter,Blocked,2
2341,20000301098_40001103098_50098761098,Gutter,Open,1
2342,20000301098_40001165098_50098617098,Gutter,Open,3
2343,20000301098_40001165098_50098617098,Traffic-Lights,Overhead,5
2344,20000301098_40001169098_40001173098,Gutter,Blocked,2
2345,20000301098_40001169098_40001173098,Traffic-Lights,Overhead,3
2346,20000301098_40001171098_50099949098,Traffic-Lights,Overhead,3
2347,20000301098_40001516098_40001515098,Gutter,Open,6
2348,20000301098_40001516098_40001515098,Traffic-Lights,Overhead,5
2349,20000301098_40001606098_50098982098,Gutter,Open,2
2350,20000301098_40001606098_50098982098,Traffic-Lights,Overhead,3
2351,20000301098_40001608098_40001168098,Gutter,Open,1
2352,20000301098_40001608098_40001168098,Traffic-Lights,Overhead,2
2353,20000301098_40001650098_50098943098,Gutter,Blocked,1
2354,20000301098_40001650098_50098943098,Gutter,Open,2
2355,20000301098_40001669098_50099809098,Gutter,Open,1
2356,20000301098_40001669098_50099809098,Traffic-Lights,Overhead,5
2357,20000301098_40001719098_80005627098,Gutter,Blocked,1
2358,20000301098_50098617098_40001669098,Traffic-Lights,Overhead,2
2359,20000301098_50098690098_50099629098,Gutter,Open,3
2360,20000301098_50098740098_40001606098,Gutter,Open,4
2361,20000301098_50098745098_50098799098,Traffic-Lights,Overhead,2
2362,20000301098_50098761098_40001165098,Gutter,Open,5
2363,20000301098_50098761098_40001165098,Traffic-Lights,Overhead,5
2364,20000301098_50098791098_50099082098,Gutter,Open,3
2365,20000301098_50098870098_50099510098,Gutter,Open,2
2366,20000301098_50098872098_50098893098,Gutter,Open,1
2367,20000301098_50098872098_50098893098,Traffic-Lights,Overhead,4
2368,20000301098_50098933098_50098992098,Gutter,Open,1
2369,20000301098_50098935098_50099013098,Gutter,Open,4
2370,20000301098_50098935098_50099013098,Traffic-Lights,Overhead,3
2371,20000301098_50098943098_50098944098,Gutter,Blocked,1
2372,20000301098_50098943098_50098944098,Gutter,Open,1
2373,20000301098_50098944098_40001171098,Gutter,Open,3
2374,20000301098_50098944098_40001171098,Traffic-Lights,Overhead,5
2375,20000301098_50098960098_20400301098,Traffic-Lights,Overhead,2
2376,20000301098_50098982098_50098791098,Gutter,Open,5
2377,20000301098_50098992098_20400301098,Gutter,Open,1
2378,20000301098_50099013098_21600264098,Gutter,Open,10
2379,20000301098_50099013098_21600264098,Traffic-Lights,Overhead,4
2380,20000301098_50099082098_50098935098,Traffic-Lights,Overhead,2
2381,20000301098_50099094098_50098745098,Traffic-Lights,Overhead,2
2382,20000301098_50099510098_40001516098,Gutter,Open,3
2383,20000301098_50099510098_40001516098,Traffic-Lights,Overhead,1
2384,20000301098_50099629098_50098870098,Gutter,Open,2
2385,20000301098_50099709098_50098690098,Gutter,Open,2
2386,20000301098_80000237098_40001345098,Gutter,Open,1
2387,20000301098_80004708098_40001176098,Traffic-Lights,Overhead,3
2388,20000301098_80004711098_80004710098,Traffic-Lights,Overhead,2
2389,20000301098_80005625098_50099232098,Traffic-Lights,Overhead,2
2390,20000321012_BC000018_BC000014,Gutter,Open,2
2391,20000701051_10400095051_80001024051,Gutter,Open,2
2392,20000701051_40001009051_10000095051,Gutter,Open,2
2393,20000701051_80001023051_80001025051,Traffic-Lights,Overhead,3
2394,20400013033_20400013033_29000013033,Gutter,Open,1
2395,20400013096_20000070096_80000565096,Gutter,Blocked,1
2396,20400013096_20400013096_80000581096,Gutter,Blocked,1
2397,20400013096_20400013096_80000581096,Traffic-Lights,Overhead,2
2398,20400013096_20400013096_80006580096,Gutter,Open,1
2399,20400013096_20400013096_80006580096,Traffic-Lights,Overhead,1
2400,20400013096_22000070096_80006582096,Gutter,Open,2
2401,20400013096_29000117096_20000117096,Gutter,Blocked,1
2402,20400013096_29000117096_20000117096,Gutter,Open,1
2403,20400013096_29000117096_50097993096,Traffic-Lights,Overhead,6
2404,20400013096_30400581096_50098031096,Traffic-Lights,Overhead,6
2405,20400013096_30400581096_Pseudo,Gutter,Blocked,1
2406,20400013096_30400581096_Pseudo,Gutter,Open,3
2407,20400013096_30400581096_Pseudo,Traffic-Lights,Ground-Mounted,1
2408,20400013096_30400581096_Pseudo,Traffic-Lights,Overhead,5
2409,20400013096_40001221096_Pseudo,Gutter,Blocked,2
2410,20400013096_40001221096_Pseudo,Traffic-Lights,Overhead,1
2411,20400013096_40001222096_50097669096,Traffic-Lights,Overhead,1
2412,20400013096_40001565096_80000575096,Gutter,Blocked,6
2413,20400013096_40001565096_80000575096,Gutter,Open,2
2414,20400013096_40001926096_40001222096,Gutter,Blocked,1
2415,20400013096_40001926096_40001222096,Traffic-Lights,Overhead,2
2416,20400013096_40002108096_40001926096,Gutter,Blocked,7
2417,20400013096_40002108096_40001926096,Gutter,Open,4
2418,20400013096_40002108096_40001926096,Traffic-Lights,Overhead,2
2419,20400013096_50097665096_50097666096,Gutter,Blocked,1
2420,20400013096_50097669096_50097670096,Traffic-Lights,Overhead,3
2421,20400013096_50097670096_50097671096,Gutter,Blocked,1
2422,20400013096_50097670096_50097671096,Gutter,Open,1
2423,20400013096_50097671096_40001221096,Gutter,Blocked,2
2424,20400013096_50097671096_40001221096,Gutter,Open,3
2425,20400013096_50097671096_40001221096,Traffic-Lights,Overhead,2
2426,20400013096_50098011096_50098004096,Traffic-Lights,Ground-Mounted,2
2427,20400013096_50098294096_40001302096,Gutter,Open,2
2428,20400013096_50099400096_50099423096,Gutter,Open,6
2429,20400013096_50099400096_50099423096,Traffic-Lights,Overhead,3
2430,20400013096_50099423096_50098975096,Gutter,Open,1
2431,20400013096_50099423096_50098975096,Traffic-Lights,Overhead,3
2432,20400013096_50099524096_80000569096,Gutter,Blocked,2
2433,20400013096_80000556096_30000581096,Traffic-Lights,Overhead,3
2434,20400013096_80000562096_29600070096,Gutter,Blocked,1
2435,20400013096_80000562096_29600070096,Gutter,Open,2
2436,20400013096_80000564096_40002075096,Gutter,Blocked,2
2437,20400013096_80000564096_40002075096,Gutter,Open,1
2438,20400013096_80000565096_80000564096,Gutter,Blocked,3
2439,20400013096_80000569096_80000570096,Gutter,Blocked,3
2440,20400013096_80000569096_80000570096,Gutter,Open,3
2441,20400013096_80000575096_80000576096,Gutter,Blocked,2
2442,20400013096_80000581096_30000111096,Gutter,Open,2
2443,20400013096_80000581096_30000111096,Traffic-Lights,Overhead,2
2444,20400013096_80006580096_22600070096,Gutter,Open,2
2445,20400013096_80006580096_22600070096,Traffic-Lights,Overhead,3
2446,20400013096_80006582096_50098831096,Gutter,Open,1
2447,20400013096_80006582096_50098831096,Traffic-Lights,Overhead,3
2448,20400013096_Pseudo_Pseudo,Gutter,Blocked,6
2449,20400013096_Pseudo_Pseudo,Gutter,Open,4
2450,20400013096_Pseudo_Pseudo,Traffic-Lights,Overhead,4
2451,20400019011_20000070011_Pseudo,Gutter,Blocked,1
2452,20400019011_20600070011_80004980011,Gutter,Blocked,2
2453,20400019011_20600070011_80004980011,Gutter,Open,1
2454,20400019011_30000063011_50097343011,Gutter,Open,8
2455,20400019011_30000063011_50097343011,Traffic-Lights,Ground-Mounted,1
2456,20400019011_30000063011_50097343011,Traffic-Lights,Overhead,8
2457,20400019011_30000197011_80004993011,Gutter,Open,1
2458,20400019011_30000251011_90000260011,Gutter,Blocked,2
2459,20400019011_30000251011_90000260011,Gutter,Open,1
2460,20400019011_40001332011_50093181011,Gutter,Open,3
2461,20400019011_40001332011_50093181011,Traffic-Lights,Ground-Mounted,1
2462,20400019011_40001332011_50093181011,Traffic-Lights,Overhead,4
2463,20400019011_40001517011_50099590011,Gutter,Blocked,3
2464,20400019011_40001720011_80004972011,Gutter,Blocked,5
2465,20400019011_40001720011_80004972011,Gutter,Open,1
2466,20400019011_40001727011_80004983011,Gutter,Open,5
2467,20400019011_40001839011_80004967011,Gutter,Blocked,7
2468,20400019011_40002137011_80004988011,Gutter,Open,1
2469,20400019011_40002147011_80004992011,Gutter,Blocked,1
2470,20400019011_40002147011_80004992011,Gutter,Open,4
2471,20400019011_40002148011_80004997011,Gutter,Open,3
2472,20400019011_40002207011_80004989011,Gutter,Open,1
2473,20400019011_50091176011_50093549011,Traffic-Lights,Ground-Mounted,1
2474,20400019011_50091176011_50093549011,Traffic-Lights,Overhead,5
2475,20400019011_50093181011_30000063011,Gutter,Open,1
2476,20400019011_50093181011_30000063011,Traffic-Lights,Ground-Mounted,1
2477,20400019011_50093181011_30000063011,Traffic-Lights,Overhead,2
2478,20400019011_50093549011_29000019011,Traffic-Lights,Overhead,1
2479,20400019011_50093694011_50096070011,Gutter,Open,2
2480,20400019011_50093694011_50096070011,Traffic-Lights,Overhead,6
2481,20400019011_50094958011_40001720011,Gutter,Blocked,4
2482,20400019011_50096070011_50097202011,Gutter,Open,4
2483,20400019011_50096070011_50097202011,Traffic-Lights,Ground-Mounted,1
2484,20400019011_50096070011_50097202011,Traffic-Lights,Overhead,3
2485,20400019011_50096075011_40001332011,Gutter,Open,1
2486,20400019011_50096075011_40001332011,Traffic-Lights,Ground-Mounted,1
2487,20400019011_50096075011_40001332011,Traffic-Lights,Overhead,1
2488,20400019011_50097202011_50096075011,Gutter,Open,1
2489,20400019011_50097202011_50096075011,Traffic-Lights,Ground-Mounted,2
2490,20400019011_50097202011_50096075011,Traffic-Lights,Overhead,4
2491,20400019011_50097343011_50091176011,Traffic-Lights,Ground-Mounted,1
2492,20400019011_50097343011_50091176011,Traffic-Lights,Overhead,6
2493,20400019011_80004907011_80004909011,Traffic-Lights,Overhead,5
2494,20400019011_80004958011_80004959011,Gutter,Blocked,1
2495,20400019011_80004959011_30000251011,Gutter,Blocked,1
2496,20400019011_80004966011_80004966011,Gutter,Blocked,1
2497,20400019011_80004967011_80004966011,Gutter,Blocked,5
2498,20400019011_80004967011_80004966011,Gutter,Open,1
2499,20400019011_80004979011_20000070011,Gutter,Open,4
2500,20400019011_80004980011_50094958011,Gutter,Blocked,6
2501,20400019011_80004983011_80004979011,Gutter,Open,1
2502,20400019011_80004985011_40401733011,Gutter,Open,1
2503,20400019011_80004988011_40002207011,Gutter,Open,2
2504,20400019011_80004992011_30000197011,Gutter,Open,2
2505,20400019011_80004993011_40002137011,Gutter,Open,3
2506,20400019011_80004997011_40002147011,Gutter,Blocked,1
2507,20400019011_90000260011_40001517011,Gutter,Blocked,1
2508,20400019011_90000260011_40001517011,Gutter,Open,1
2509,20400019011_90000260011_80004911011,Gutter,Blocked,1
2510,20400019011_90000260011_80004911011,Gutter,Open,1
2511,20400019011_90000260011_90000260011,Gutter,Open,1
2512,20400019011_Pseudo_10600240011,Gutter,Blocked,2
2513,20400019011_Pseudo_10600240011,Gutter,Open,1
2514,20400019057_40001507057_Pseudo,Gutter,Blocked,4
2515,20400019057_40001507057_Pseudo,Gutter,Open,28
2516,20400019057_40001509057_40001511057,Gutter,Open,4
2517,20400019057_40001511057_40001514057,Gutter,Open,4
2518,20400019057_40001513057_40001515057,Gutter,Open,6
2519,20400019057_40001514057_40001513057,Gutter,Open,5
2520,20400019057_40001516057_40001519057,Gutter,Open,2
2521,20400019057_40001520057_40001526057,Gutter,Open,3
2522,20400019057_40001521057_40001537057,Gutter,Open,11
2523,20400019057_40001522057_40001537057,Gutter,Open,2
2524,20400019057_40001524057_40001541057,Gutter,Open,12
2525,20400019057_40001526057_40001521057,Gutter,Open,14
2526,20400019057_40001537057_40001522057,Gutter,Open,1
2527,20400019057_40001537057_50099290057,Gutter,Open,7
2528,20400019057_40001541057_Pseudo,Gutter,Open,3
2529,20400019057_40001608057_21000023057,Gutter,Open,1
2530,20400019057_50099290057_50099282057,Gutter,Open,5
2531,20400019057_80003516057_10600026057,Gutter,Open,1
2532,20400019057_Pseudo_40001509057,Gutter,Open,6
2533,20400019057_Pseudo_40001517057,Gutter,Open,1
2534,20400019057_Pseudo_80003516057,Gutter,Open,1
2535,20400019057_Pseudo_Pseudo,Gutter,Blocked,4
2536,20400019057_Pseudo_Pseudo,Gutter,Open,18
2537,20400019100_25400019100_40001453100,Gutter,Open,3
2538,20400019100_40001202100_40001450100,Gutter,Blocked,3
2539,20400019100_40001202100_40001450100,Gutter,Open,23
2540,20400019100_40001391100_40001392100,Gutter,Open,5
2541,20400019100_40001392100_40001393100,Gutter,Open,5
2542,20400019100_40001393100_50098466100,Gutter,Open,5
2543,20400019100_40001394100_50099346100,Gutter,Open,3
2544,20400019100_40001397100_50099342100,Gutter,Open,9
2545,20400019100_40001421100_40001642057,Gutter,Blocked,1
2546,20400019100_40001421100_40001642057,Gutter,Open,2
2547,20400019100_40001446100_40001451100,Gutter,Blocked,1
2548,20400019100_40001446100_40001451100,Gutter,Open,2
2549,20400019100_40001450100_40001397100,Gutter,Open,8
2550,20400019100_40001451100_40001202100,Gutter,Open,8
2551,20400019100_40001453100_40001391100,Gutter,Open,6
2552,20400019100_40001642057_20400019057,Gutter,Open,3
2553,20400019100_50098466100_50098551100,Gutter,Blocked,1
2554,20400019100_50098466100_50098551100,Gutter,Open,10
